multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad_real,exceso_velocidad,imagen,patente_imagen,ratio
725,XIIUME,1932-01-01,14:25,97.0,80,AV SIEMPRE VIVA,,APELADA,17.0,13.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
808,XIIUME,1932-01-01,14:29,157.0,80,RUTA 9,R03,ERROR,77.0,73.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
979,XIIUME,2023-06-18,14:36,68.0,60,AV SIEMPRE VIVA,R03,APELADA,8.0,5.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
1129,XIIUME,1932-01-01,14:42,158.0,80,AV SIEMPRE VIVA,R03,IMPAGA,78.0,74.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
1226,XIIUME,1932-01-01,00:00,98.0,80,AV LIBERTADOR,,PAGADA,18.0,14.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
1399,XIIUME,1932-01-01,00:00,105.0,40,AV LIBERTADOR,R02,IMPAGA,65.0,63.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
1504,XIIUME,1932-01-01,09:02,100.0,80,AV LIBERTADOR,R02,ERROR,20.0,16.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
1999,XIIUME,2021-01-01,00:00,131.0,80,AV LIBERTADOR,R02,ERROR,51.0,47.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
2042,XIIUME,1932-01-01,09:23,81.0,60,AV LIBERTADOR,R01,PAGADA,21.0,18.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
2188,XIIUME,2022-01-23,15:18,129.0,80,AV LIBERTADOR,R02,IMPAGA,49.0,45.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
2358,XIIUME,2020-06-15,19:40,114.0,40,RUTA 9,R01,PAGADA,74.0,72.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
2395,XIIUME,2020-06-09,15:25,117.0,60,RUTA 9,R02,ERROR,57.0,54.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
2543,XIIUME,1932-01-01,00:00,106.0,80,AV SIEMPRE VIVA,R01,IMPAGA,26.0,22.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
2820,XIIUME,1932-01-01,20:01,67.0,40,RUTA 9,R02,APELADA,27.0,25.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
2863,XIIUME,1932-01-01,00:00,123.0,80,AV SIEMPRE VIVA,R01,APELADA,43.0,39.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
2870,XIIUME,1932-01-01,00:00,134.0,80,AV LIBERTADOR,R01,IMPAGA,54.0,50.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
2981,XIIUME,1932-01-01,00:00,81.0,60,RUTA 9,R02,IMPAGA,21.0,18.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
3707,XIIUME,1932-01-01,20:36,140.0,60,AV LIBERTADOR,R01,IMPAGA,80.0,77.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
3817,XIIUME,1932-01-01,00:00,129.0,80,AV LIBERTADOR,,APELADA,49.0,45.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
3851,XIIUME,1932-01-01,16:19,121.0,80,AV LIBERTADOR,,APELADA,41.0,37.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
3950,XIIUME,1932-01-01,00:00,74.0,40,AV SIEMPRE VIVA,R01,IMPAGA,34.0,32.0,urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,100.0
26,HF58HXP,1932-01-01,14:01,62.0,40,RUTA 9,,APELADA,22.0,20.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630.jpg,HF5BHXP,85.71
53,HF58HXP,1932-01-01,00:00,50.0,40,AV SIEMPRE VIVA,R02,PAGADA,10.0,8.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630.jpg,HF5BHXP,85.71
144,HF58HXP,1932-01-01,08:06,79.0,40,RUTA 9,R03,ERROR,39.0,37.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630.jpg,HF5BHXP,85.71
354,HF58HXP,1932-01-01,14:12,105.0,80,AV LIBERTADOR,R01,APELADA,25.0,21.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630.jpg,HF5BHXP,85.71
405,HF58HXP,1932-01-01,00:00,118.0,80,AV SIEMPRE VIVA,,ERROR,38.0,34.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630.jpg,HF5BHXP,85.71
616,HF58HXP,1932-01-01,14:21,76.0,60,AV SIEMPRE VIVA,R02,PAGADA,16.0,13.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630.jpg,HF5BHXP,85.71
727,HF58HXP,1932-01-01,08:26,69.0,60,AV LIBERTADOR,R01,IMPAGA,9.0,6.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630.jpg,HF5BHXP,85.71
783,HF58HXP,1932-01-01,08:29,90.0,60,AV SIEMPRE VIVA,R01,PAGADA,30.0,27.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630.jpg,HF5BHXP,85.71
827,HF58HXP,1932-01-01,18:38,153.0,80,RUTA 9,R03,IMPAGA,73.0,69.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630.jpg,HF5BHXP,85.71
1037,HF58HXP,2021-03-22,00:00,91.0,80,RUTA 9,R01,IMPAGA,11.0,7.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630.jpg,HF5BHXP,85.71
1254,HF58HXP,1932-01-01,00:00,86.0,80,AV SIEMPRE VIVA,R03,IMPAGA,6.0,2.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630.jpg,HF5BHXP,85.71
1466,HF58HXP,1932-01-01,19:03,121.0,80,RUTA 9,,APELADA,41.0,37.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630.jpg,HF5BHXP,85.71
1729,HF58HXP,1932-01-01,19:15,97.0,60,RUTA 9,R01,PAGADA,37.0,34.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630.jpg,HF5BHXP,85.71
1746,HF58HXP,2023-10-01,00:00,112.0,40,RUTA 9,R03,PAGADA,72.0,70.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630.jpg,HF5BHXP,85.71
1914,HF58HXP,1932-01-01,00:00,78.0,40,AV LIBERTADOR,R01,PAGADA,38.0,36.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630.jpg,HF5BHXP,85.71
2270,HF58HXP,1932-01-01,19:37,101.0,80,AV SIEMPRE VIVA,,ERROR,21.0,17.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630.jpg,HF5BHXP,85.71
2485,HF58HXP,1932-01-01,15:29,86.0,60,RUTA 9,R01,ERROR,26.0,23.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630.jpg,HF5BHXP,85.71
2578,HF58HXP,2022-09-29,00:00,134.0,60,AV LIBERTADOR,R02,APELADA,74.0,71.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630.jpg,HF5BHXP,85.71
2634,HF58HXP,2023-12-30,19:52,97.0,40,AV SIEMPRE VIVA,R02,PAGADA,57.0,55.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630.jpg,HF5BHXP,85.71
2753,HF58HXP,1932-01-01,15:37,103.0,40,RUTA 9,,ERROR,63.0,61.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630.jpg,HF5BHXP,85.71
2982,HF58HXP,1932-01-01,10:03,97.0,60,AV LIBERTADOR,,PAGADA,37.0,34.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630.jpg,HF5BHXP,85.71
3298,HF58HXP,1932-01-01,20:21,75.0,40,AV SIEMPRE VIVA,R02,IMPAGA,35.0,33.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630.jpg,HF5BHXP,85.71
3471,HF58HXP,1932-01-01,16:01,91.0,40,AV SIEMPRE VIVA,R02,IMPAGA,51.0,49.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630.jpg,HF5BHXP,85.71
3600,HF58HXP,1932-01-01,16:07,129.0,80,RUTA 9,,APELADA,49.0,45.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630.jpg,HF5BHXP,85.71
3660,HF58HXP,1932-01-01,00:00,58.0,40,RUTA 9,R01,IMPAGA,18.0,16.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630.jpg,HF5BHXP,85.71
3977,HF58HXP,2020-04-06,00:00,154.0,80,RUTA 9,,ERROR,74.0,70.0,urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630.jpg,HF5BHXP,85.71
